,SA2,rent,bedroom,baths,parking,Latitude,Longitude,school_dis,station_dis,cbd_dis
0,201011001,490.0,4,2,2,-37.5630731,143.7938749,1651.7,5895.5,350.0
1,201011001,420.0,4,2,2,-37.5472414,143.7701059,1249.5,7529.9,350.0
2,201011001,520.0,4,2,2,-37.5663193,143.8003283,2094.0,6864.2,350.0
3,201011001,440.0,4,2,2,-37.5634529,143.7894892,3988.4,7111.3,350.0
4,201011001,440.0,4,2,2,-37.550549,143.7860381,1120.8,6272.3,350.0
5,201011001,450.0,4,2,2,-37.5571568,143.8064127,714.2,4010.1,350.0
6,201011001,350.0,3,2,2,-37.5547889,143.8114171,922.7,3316.2,350.0
7,201011001,530.0,4,2,2,-37.5454481,143.8073245,2541.5,4015.6,350.0
8,201011001,340.0,3,1,1,-37.5567299,143.8175245,610.2,2753.4,350.0
9,201011001,420.0,3,2,2,-37.5507368,143.7859533,1143.0,6294.5,350.0
10,201011001,395.0,3,2,2,-37.5502843,143.8023204,622.5,4656.5,350.0
11,201011001,450.0,4,2,2,-37.5605227,143.7901525,4304.7,7427.6,350.0
12,201011001,320.0,2,1,1,-37.5567033,143.8022568,249.3,4493.1,350.0
13,201011001,550.0,4,2,4,-37.53262,143.7689805,2680.7,7483.7,350.0
14,201011001,440.0,4,2,3,-37.5484105,143.8083635,2198.4,3819.2,350.0
15,201011001,430.0,4,2,2,-37.5546263,143.8073019,526.7,3700.5,350.0
16,201011001,385.0,3,2,2,-37.5435011,143.7802723,470.9,6368.9,350.0
17,201011001,355.0,2,2,1,-37.5563183,143.7904476,1296.7,5571.2,350.0
18,201011002,450.0,3,2,2,-37.5455982,143.8159128,1535.0,1813.2,116047.4
19,201011002,420.0,3,1,1,-37.5702907,143.8359771,954.1,3416.4,116047.4
20,201011002,350.0,3,1,3,-37.5669374,143.8591078,815.6,1315.2,116047.4
21,201011002,460.0,3,2,1,-37.5637199,143.8677382,1218.6,1442.2,116047.4
22,201011002,2.0,4,2,2,-37.5691087,143.8563224,1026.4,1545.5,116047.4
23,201011002,465.0,4,2,2,-37.5635432,143.839403,835.8,2485.8,116047.4
24,201011002,360.0,2,1,1,-37.5518497,143.8498584,1077.4,1928.7,116047.4
25,201011002,410.0,3,2,2,-37.5422437,143.8350862,749.6,1943.1,116047.4
26,201011002,445.0,3,2,2,-37.5573965,143.8424259,463.4,2274.3,116047.4
27,201011005,350.0,3,1,1,-37.6557136,143.8824885,478.1,12238.3,121414.4
28,201011005,470.0,4,2,2,-37.6180405,143.8844837,7426.1,8840.5,121414.4
29,201011006,450.0,4,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
30,201011006,2.0,4,2,2,-37.5694771,143.7910451,2824.0,6454.6,122687.8
31,201011006,410.0,4,2,2,-37.5834477,143.796622,2798.5,7198.2,122687.8
32,201011006,440.0,4,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
33,201011006,450.0,4,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
34,201011006,465.0,4,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
35,201011006,460.0,4,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
36,201011006,440.0,3,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
37,201011006,440.0,4,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
38,201011006,420.0,4,2,2,-37.5967489,143.8210094,2233.6,7085.1,122687.8
39,201011006,450.0,4,2,2,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
40,201011006,460.0,4,2,3,-37.58000415437882,143.7926896507797,3424.0,7823.7,122687.8
41,201011006,400.0,3,2,2,-37.5967489,143.8210094,2233.6,7085.1,122687.8
42,201011008,365.0,3,1,2,-37.5286266,143.8363165,925.9,3056.6,122970.1
43,201011008,430.0,3,1,3,-37.531965,143.8361044,1207.5,2686.9,122970.1
44,201011008,220.0,2,1,1,-37.52112109999999,143.8323253,360.2,3348.6,122970.1
45,201011008,340.0,2,1,1,-37.5258405,143.8336934,278.5,3099.0,122970.1
46,201011008,390.0,3,2,2,-37.5009311,143.8038682,3260.6,5458.0,122970.1
47,201011008,555.0,4,2,2,-37.4997622,143.8089361,3746.0,5382.2,122970.1
48,201011008,360.0,3,2,2,-37.5202527,143.8261776,177.5,2806.4,122970.1
49,201011481,370.0,3,2,2,-37.5540147,143.886532,2713.4,2937.1,111383.1
50,201011481,420.0,4,2,2,-37.5576777,143.9024639,4277.4,4501.0,111383.1
51,201011481,350.0,3,1,1,-37.5586022,143.8906606,3054.3,3277.9,111383.1
52,201011481,400.0,3,1,2,-37.5535597,143.8866063,2734.4,2958.1,111383.1
53,201011482,270.0,2,1,1,-37.5436585,143.8687382,3046.0,2853.1,116672.6
54,201011482,350.0,3,1,1,-37.5478208,143.8663167,2281.1,2088.3,116672.6
55,201011482,380.0,3,1,2,-37.5422231,143.8772013,4151.4,4414.2,116672.6
56,201011482,355.0,2,1,1,-37.5507222,143.8601014,1208.3,1015.4,116672.6
57,201011482,400.0,4,1,3,-37.5517355,143.869797,1915.2,2315.6,116672.6
58,201011482,350.0,3,1,2,-37.5534614,143.8657862,1358.7,1306.5,116672.6
59,201011482,250.0,2,1,1,-37.5421519,143.859396,2817.2,2130.7,116672.6
60,201011482,800.0,4,2,1,-37.55666069999999,143.8583381,693.8,391.8,116672.6
61,201011482,420.0,3,2,2,-37.5237085,143.8557707,4738.3,4843.7,116672.6
62,201011482,460.0,4,1,4,-37.5547044,143.8655528,1250.9,1320.7,116672.6
63,201011482,400.0,3,2,2,-37.5462711,143.8880285,3571.1,3794.7,116672.6
64,201011482,440.0,4,2,2,-37.5455832,143.8712798,2866.2,2673.4,116672.6
65,201011482,420.0,3,2,1,-37.550643,143.8595852,1210.6,1017.7,116672.6
66,201011482,360.0,4,1,1,-37.5483333,143.8619029,1604.6,1411.8,116672.6
67,201011482,750.0,6,3,2,-37.5471785,143.8677385,2404.4,2211.6,116672.6
68,201011482,350.0,3,2,2,-37.5505939,143.8704642,2373.7,2180.9,116672.6
69,201011483,370.0,3,1,1,-37.5776064,143.8563861,2452.8,3257.8,117460.1
70,201011483,293.0,3,1,2,-37.58615169999999,143.8658923,3486.4,4184.2,117460.1
71,201011483,355.0,3,1,2,-37.5939844,143.868651,4349.9,5047.7,117460.1
72,201011483,330.0,3,1,1,-37.5768685,143.8572772,2443.8,3248.8,117460.1
73,201011483,320.0,4,1,1,-37.5775953,143.8533732,2454.8,3259.8,117460.1
74,201011483,310.0,2,2,1,-37.5822717,143.8770127,4253.4,4579.3,117460.1
75,201011483,350.0,3,1,2,-37.5798413,143.8509969,2807.9,3603.5,117460.1
76,201011484,385.0,3,1,6,-37.6097379,143.8373347,1165.4,6626.4,118404.6
77,201011484,295.0,2,1,2,-37.576983,143.8379711,1934.9,3364.8,118404.6
78,201011484,320.0,2,1,1,-37.5711005,143.8341441,846.0,3660.1,118404.6
79,201011484,400.0,4,2,3,-37.6025129,143.8374195,2242.6,6080.2,118404.6
80,201011484,400.0,4,2,2,-37.5937031,143.8277905,1555.0,5809.3,118404.6
81,201011484,240.0,1,1,1,-37.5789868,143.8411912,1906.5,3232.6,118404.6
82,201011484,350.0,2,1,1,-37.5705238,143.8301651,1041.2,4572.6,118404.6
83,201021009,420.0,4,2,2,-37.6011622,144.2398852,1005.1,1682.0,75419.8
84,201021010,400.0,3,2,1,-37.4447867,143.8943967,2523.9,3454.1,350.0
85,201021011,650.0,3,2,2,-37.3877059,144.3225289,659.7,20636.8,117324.4
86,201021011,375.0,1,1,1,-37.3498021,144.1503839,1263.5,34113.5,117324.4
87,201031016,330.0,2,1,1,-37.0513217,143.7476713,1472.3,961.1,184568.2
88,201031016,290.0,3,1,3,-37.0458468,143.7465976,1622.7,998.6,184568.2
89,201031017,2.0,4,2,2,-37.0922807,143.7626808,5267.6,5443.8,191614.6
90,202011018,370.0,3,1,1,-36.7422526,144.2805292,841.4,4046.8,152998.1
91,202011018,600.0,3,3,2,-36.7427126,144.2725715,715.4,3874.7,152998.1
92,202011018,460.0,3,2,2,-36.75999030000001,144.2643815,486.3,3025.5,152998.1
93,202011018,800.0,3,3,2,-36.7547324,144.2739654,315.3,1812.8,152998.1
94,202011018,450.0,4,2,1,-36.7384771,144.280535,993.8,4199.2,152998.1
95,202011018,435.0,3,2,1,-36.7525135,144.2874922,823.7,2596.0,152998.1
96,202011018,670.0,3,2,1,-36.75437900000001,144.2871485,227.3,2104.8,152998.1
97,202011018,540.0,3,1,2,-36.7637238,144.2758917,534.1,1457.2,152998.1
98,202011018,490.0,2,2,1,-36.7630852,144.2748181,764.5,2077.5,152998.1
99,202011018,380.0,3,1,1,-36.7642932,144.2712772,673.8,2171.6,152998.1
100,202011018,420.0,3,1,2,-36.7456393,144.2679924,583.5,3081.5,152998.1
101,202011018,490.0,2,1,2,-36.75268,144.2780285,646.3,2507.9,152998.1
102,202011018,450.0,3,1,1,-36.7614306,144.2664993,778.7,2644.4,152998.1
103,202011018,770.0,2,2,1,-36.7591903,144.2776181,634.1,1465.6,152998.1
104,202011018,300.0,2,1,1,-36.7615282,144.2899869,476.0,1106.0,152998.1
105,202011018,360.0,2,1,1,-36.7335552,144.2708506,626.3,3761.3,152998.1
106,202011018,350.0,2,1,2,-36.7413541,144.2746225,777.5,3936.8,152998.1
107,202011018,720.0,4,2,2,-36.7452156,144.2788284,1058.1,3317.3,152998.1
108,202011018,420.0,1,1,1,-36.7460836,144.2799267,1200.0,3200.2,152998.1
109,202011019,650.0,5,2,2,-36.7086758,144.2332921,542.8,2188.6,167545.7
110,202011019,480.0,4,2,6,-36.72138870000001,144.2716611,1321.0,3257.3,167545.7
111,202011019,360.0,2,1,2,-36.7099594,144.2537883,1954.4,3025.0,167545.7
112,202011019,450.0,4,2,2,-36.7105614,144.282455,2625.5,4566.4,167545.7
113,202011019,430.0,3,1,2,-36.7299467,144.2496086,629.7,1656.8,167545.7
114,202011019,340.0,2,1,1,-36.7134725,144.2589665,1770.9,1877.6,167545.7
115,202011020,300.0,2,1,1,-36.7684112,144.290465,419.1,1084.9,155587.0
116,202011020,380.0,3,2,2,-36.756497,144.2924396,1044.1,1880.1,155587.0
117,202011020,570.0,3,2,4,-36.7602224,144.297532,989.2,2609.0,155587.0
118,202011020,280.0,2,1,1,-36.7644869,144.3058533,857.5,3318.9,155587.0
119,202011020,440.0,3,2,2,-36.7659292,144.3085164,840.1,3605.4,155587.0
120,202011020,420.0,3,1,2,-36.76642349999999,144.3163394,577.9,4014.6,155587.0
121,202011020,420.0,3,2,2,-36.7572507,144.3127966,1377.6,3895.1,155587.0
122,202011020,350.0,1,1,1,-36.7569879,144.2941274,1259.4,2095.4,155587.0
123,202011020,400.0,3,2,2,-36.7690497,144.2928663,815.1,1970.8,155587.0
124,202011020,310.0,2,1,1,-36.763412,144.299689,750.9,2658.2,155587.0
125,202011020,530.0,3,1,1,-36.7571467,144.2999462,1463.7,2601.0,155587.0
126,202011020,640.0,3,2,2,-36.7606853,144.292656,786.9,2060.9,155587.0
127,202011020,390.0,3,1,1,-36.7517113,144.2975131,1699.4,2779.6,155587.0
128,202011020,455.0,3,2,2,-36.7608606,144.2972003,911.6,2531.4,155587.0
129,202011020,580.0,3,2,1,-36.7640944,144.3045753,1161.1,3602.2,155587.0
130,202011020,185.0,1,1,1,-36.7519939,144.2999929,2152.9,3171.7,155587.0
131,202011020,430.0,3,2,2,-36.7543377,144.3164096,2014.0,4708.1,155587.0
132,202011020,450.0,4,1,1,-36.7654521,144.3096168,922.7,3688.1,155587.0
133,202011021,600.0,2,2,1,-36.7670877,144.2829621,533.1,191.3,152374.1
134,202011021,165.0,0,1,1,-36.7730392,144.2925706,789.3,1582.8,152374.1
135,202011021,165.0,0,1,1,-36.7728657,144.2921403,959.3,1552.0,152374.1
136,202011021,400.0,2,1,1,-36.7738796,144.2863285,921.0,1131.6,152374.1
137,202011021,500.0,2,1,1,-36.7680935,144.285413,932.9,425.5,152374.1
138,202011021,380.0,3,1,1,-36.7829275,144.2855725,1263.0,2140.2,152374.1
139,202011021,430.0,2,1,1,-36.7741058,144.2862249,914.9,1125.5,152374.1
140,202011021,450.0,3,2,2,-36.7845737,144.2934575,2659.7,3089.7,152374.1
141,202011021,165.0,1,1,1,-36.7730392,144.2925706,789.3,1582.8,152374.1
142,202011022,480.0,2,1,1,-36.7670196,144.2567488,496.3,4577.9,144471.1
143,202011022,400.0,3,2,2,-36.8037634,144.2439674,1213.0,1569.3,144471.1
144,202011022,420.0,3,1,3,-36.799581,144.2415484,788.6,1141.5,144471.1
145,202011022,500.0,4,2,2,-36.8000798,144.2286199,2138.8,2467.9,144471.1
146,202011022,360.0,2,1,1,-36.7642433,144.2548119,1240.4,4159.3,144471.1
147,202011022,390.0,3,1,2,-36.7602099,144.2537883,759.9,4492.3,144471.1
148,202011023,490.0,4,2,4,-36.7357525,144.2275784,704.8,3610.1,158112.8
149,202011024,450.0,3,2,2,-36.8055285,144.3505166,409.6,8288.8,156464.7
150,202011024,400.0,3,2,2,-36.7777918,144.3463114,1570.7,8057.5,156464.7
151,202011024,480.0,3,2,2,-36.8055285,144.3505166,409.6,8288.8,156464.7
152,202011024,525.0,3,1,2,-36.7591813,144.3299569,1827.5,5289.4,156464.7
153,202011024,450.0,3,2,2,-36.8100331,144.355448,829.4,9184.0,156464.7
154,202011024,600.0,4,2,2,-36.8134942,144.3393144,2192.6,8634.7,156464.7
155,202011025,500.0,4,2,2,-36.7343532,144.3029802,1069.4,4243.2,161158.8
156,202021027,420.0,3,1,2,-37.0599407,144.2234265,766.0,1161.5,120716.2
157,202021027,2.0,4,2,2,-37.0665813,144.2756927,2769.7,7977.9,120716.2
158,202021027,495.0,4,2,1,-37.0451545,144.2278819,622.8,2946.6,120716.2
159,202021027,370.0,3,1,2,-37.0723552,144.2086504,1510.2,2270.8,120716.2
160,202021027,370.0,3,1,3,-37.0671324,144.2032627,710.7,3660.8,120716.2
161,202021027,500.0,3,2,2,-37.073802,144.186513,2734.5,4669.4,120716.2
162,202021030,295.0,2,1,1,-37.2414568,144.450739,1589.1,2214.3,350.0
163,202021030,420.0,2,1,2,-37.25096020000001,144.4556174,249.7,1544.2,350.0
164,202021030,420.0,3,1,2,-37.2475668,144.4543723,746.7,1371.8,350.0
165,202021030,330.0,2,1,1,-37.2470199,144.4493695,1011.0,1655.6,350.0
166,202021030,370.0,2,1,1,-37.25100279999999,144.4550344,299.9,1594.5,350.0
167,202021030,415.0,2,2,2,-37.2548806,144.4666223,842.1,2273.0,350.0
168,202021031,440.0,2,1,2,-37.3609211,144.5414918,2508.0,1729.5,70650.4
169,202021031,435.0,2,1,1,-37.3565301,144.5318357,266.1,801.3,70650.4
170,202031033,330.0,3,1,2,-36.7381307,143.8992157,9142.7,34941.3,216483.7
171,203011036,500.0,4,2,2,-38.2494019,143.9807553,882.0,1743.8,112241.8
172,203011036,440.0,3,1,1,-38.2336108,144.0017001,2575.1,2606.0,112241.8
173,203021037,260.0,1,1,1,-38.1817661,144.342979,862.9,3125.7,87651.6
174,203021037,470.0,3,1,4,-38.1785941,144.32953,172.0,4666.8,87651.6
175,203021037,480.0,3,1,1,-38.1773583,144.3495121,1001.4,2798.3,87651.6
176,203021037,405.0,3,2,2,-38.1822068,144.3487008,991.8,3295.8,87651.6
177,203021037,475.0,3,1,2,-38.1756021,144.3316219,140.4,3706.5,87651.6
178,203021037,490.0,4,2,3,-38.1803521,144.3396485,444.7,3563.5,87651.6
179,203021037,480.0,3,2,1,-38.1867763,144.3500214,1598.7,2487.9,87651.6
180,203021037,430.0,3,1,1,-38.1820204,144.3388373,1022.2,3836.3,87651.6
181,203021039,480.0,3,1,2,-38.161697,144.3615123,672.6,537.7,81160.9
182,203021039,460.0,3,1,1,-38.1606343,144.3578063,445.5,321.9,81160.9
183,203021039,385.0,2,1,1,-38.15854789999999,144.3628259,464.8,570.4,81160.9
184,203021039,560.0,3,2,1,-38.1546257,144.3555334,636.2,781.5,81160.9
185,203021039,450.0,2,1,1,-38.1622535,144.3719339,318.8,2201.3,81160.9
186,203021039,560.0,3,2,1,-38.1546431,144.3556871,622.9,768.3,81160.9
187,203021039,410.0,2,1,1,-38.159523,144.3837186,2007.2,2807.1,81160.9
188,203021039,800.0,3,2,2,-38.15118349999999,144.3614269,617.9,1002.5,81160.9
189,203021039,470.0,3,1,1,-38.159724,144.3756798,777.6,2095.2,81160.9
190,203021039,360.0,2,1,1,-38.144602,144.3577329,854.1,244.1,81160.9
191,203021039,270.0,0,1,1,-38.1402081,144.3559196,2075.7,707.6,81160.9
192,203021039,650.0,3,2,2,-38.1512921,144.3609191,648.2,1032.8,81160.9
193,203021039,590.0,3,2,1,-38.1545451,144.3756501,338.4,2225.9,81160.9
194,203021039,380.0,2,1,1,-38.1601804,144.3557427,269.6,499.2,81160.9
195,203021039,475.0,2,2,2,-38.1502904,144.3603545,715.6,1556.9,81160.9
196,203021039,390.0,2,1,1,-38.1549511,144.3702654,523.6,1649.6,81160.9
197,203021039,450.0,3,1,2,-38.1561799,144.3569854,260.3,398.0,81160.9
198,203021040,430.0,3,1,1,-38.133224,144.334141,697.6,3247.5,350.0
199,203021040,340.0,2,1,1,-38.133214,144.3453741,492.2,2337.1,350.0
200,203021040,500.0,3,1,1,-38.1433384,144.3399474,511.0,2070.3,350.0
201,203021040,450.0,2,1,1,-38.1449125,144.3506117,445.8,1079.5,350.0
202,203021040,490.0,3,1,2,-38.1438566,144.3448577,637.8,1668.9,350.0
203,203021040,450.0,1,1,1,-38.1434927,144.346459,651.4,1430.5,350.0
204,203021040,575.0,4,2,2,-38.1446869,144.351391,514.1,1117.5,350.0
205,203021040,400.0,3,1,1,-38.1281873,144.3213763,775.4,4113.0,350.0
206,203021040,450.0,3,1,1,-38.14268819999999,144.3312377,724.1,2903.0,350.0
207,203021040,430.0,3,1,2,-38.1323989,144.3474624,760.9,2372.1,350.0
208,203021040,400.0,3,1,1,-38.1380334,144.3291884,526.3,3270.9,350.0
209,203021040,400.0,4,1,2,-38.1317969,144.3383676,715.7,2724.7,350.0
210,203021040,490.0,3,2,1,-38.1282275,144.3261574,474.0,3811.6,350.0
211,203021040,440.0,2,1,1,-38.1447142,144.3486695,470.0,1193.2,350.0
212,203021040,270.0,1,1,1,-38.1390284,144.3216751,954.0,3721.2,350.0
213,203021040,280.0,1,1,1,-38.1302923,144.3340489,178.4,2981.2,350.0
214,203021040,330.0,1,2,8,-38.147107,144.3515405,332.9,1050.2,350.0
215,203021040,795.0,4,2,3,-38.1449175,144.3465017,375.3,1409.4,350.0
216,203021040,470.0,3,1,2,-38.1424305,144.3380687,701.7,2173.3,350.0
217,203021040,350.0,2,1,1,-38.1352625,144.3217605,1059.1,4715.3,350.0
218,203021040,430.0,2,1,2,-38.1422581,144.3396485,544.1,2037.7,350.0
219,203021042,580.0,4,2,2,-38.1724625,144.3184765,177.9,4752.8,80985.6
220,203021042,425.0,2,1,1,-38.1946742,144.3173807,866.1,3058.1,80985.6
221,203021042,160.0,1,1,1,-38.1967944,144.3089979,1348.8,3392.4,80985.6
222,203021042,470.0,3,1,2,-38.1813501,144.3123698,737.9,4792.7,80985.6
223,203021042,500.0,4,2,2,-38.185929,144.3205226,515.5,4233.7,80985.6
224,203021042,499.0,3,2,2,-38.1895668,144.3221142,217.0,4089.4,80985.6
225,203021042,560.0,4,2,2,-38.1789587,144.3203732,182.5,5202.3,80985.6
226,203021042,510.0,3,2,2,-38.1943094,144.3095528,1113.4,3592.6,80985.6
227,203021043,390.0,2,1,2,-38.0162397,144.385064,856.4,3803.5,350.0
228,203021043,535.0,4,2,2,-38.0229574,144.3965247,873.4,1994.5,350.0
229,203021043,450.0,3,2,1,-38.0340357,144.4020957,1197.5,3462.9,350.0
230,203021043,410.0,2,2,1,-38.0324935,144.3965624,474.8,4047.4,350.0
231,203021043,550.0,4,2,2,-38.0176242,144.3802739,2752.3,4202.5,350.0
232,203021043,430.0,3,2,2,-38.01992080000001,144.3665666,3932.0,4604.5,350.0
233,203021043,400.0,3,1,1,-38.0365641,144.4161552,3018.7,2112.8,350.0
234,203021043,430.0,3,2,2,-38.0047481,144.3995974,3294.4,4798.7,350.0
235,203021043,380.0,2,1,2,-38.0176021,144.4097741,1547.3,1634.6,350.0
236,203021044,450.0,3,2,2,-38.184494,144.478108,2285.3,12853.2,90761.5
237,203021044,440.0,4,2,2,-38.1822683,144.4583207,1469.4,11238.7,90761.5
238,203021044,400.0,3,1,4,-38.1938805,144.4689534,1228.4,13611.5,90761.5
239,203021044,550.0,4,3,2,-38.1929374,144.4620684,797.5,13052.2,90761.5
240,203021045,750.0,4,2,5,-38.1727555,144.4399205,1413.2,8503.0,85464.9
241,203021045,375.0,2,1,1,-38.17188050000001,144.3973101,1607.6,5478.2,85464.9
242,203021046,440.0,2,1,2,-38.145814,144.3329454,427.9,2727.6,77469.6
243,203021046,550.0,3,2,2,-38.1458629,144.3342262,342.4,2642.2,77469.6
244,203021046,590.0,3,2,1,-38.150918,144.3508573,655.9,1472.8,77469.6
245,203021046,420.0,3,1,1,-38.1590268,144.323468,993.2,4999.0,77469.6
246,203021046,470.0,2,2,1,-38.1586943,144.3501954,1064.5,1681.6,77469.6
247,203021046,520.0,3,1,1,-38.1535041,144.3480603,439.4,2336.8,77469.6
248,203021046,490.0,3,2,2,-38.1594652,144.3488515,978.9,1295.5,77469.6
249,203021046,470.0,3,1,1,-38.1574336,144.3324758,767.6,3850.4,77469.6
250,203021046,460.0,3,2,2,-38.1590953,144.3424809,766.1,1836.9,77469.6
251,203021046,400.0,4,1,1,-38.1509937,144.3347385,363.5,3078.1,77469.6
252,203021046,570.0,2,2,2,-38.148124,144.3273031,832.3,3483.2,77469.6
253,203021046,520.0,3,2,2,-38.15724030000001,144.3340981,777.2,3859.9,77469.6
254,203021046,690.0,4,2,2,-38.1398789,144.3206933,911.5,3678.7,77469.6
255,203021046,340.0,2,1,1,-38.1483419,144.351386,447.4,1164.8,77469.6
256,203021046,440.0,3,1,1,-38.1442256,144.3288042,394.7,3054.0,77469.6
257,203021047,360.0,2,1,1,-38.1054252,144.3322196,376.0,4292.6,72151.4
258,203021047,435.0,3,1,2,-38.0949541,144.3281212,966.3,5621.2,72151.4
259,203021047,650.0,6,4,4,-38.1052829,144.3373643,230.5,3909.7,72151.4
260,203021047,450.0,3,2,1,-38.1207941,144.3553469,1207.1,530.8,72151.4
261,203021047,620.0,3,2,2,-38.1228206,144.3556614,925.2,443.1,72151.4
262,203021047,400.0,3,1,2,-38.1146768,144.3412283,375.8,2570.9,72151.4
263,203021485,520.0,4,2,2,-38.235769,144.3507017,7703.7,5746.8,89722.9
264,203021485,500.0,3,2,2,-38.2422738,144.3372148,8016.8,8360.2,89722.9
265,203021485,470.0,4,2,1,-38.2132744,144.3714345,7521.2,3129.8,89722.9
266,203021485,470.0,4,2,2,-38.2117258,144.3621316,4684.7,2727.8,89722.9
267,203021485,460.0,3,2,2,-38.2239113,144.3477282,5787.8,4615.1,89722.9
268,203021485,400.0,3,2,2,-38.1917929,144.3556533,3224.5,1095.7,89722.9
269,203021485,480.0,4,2,2,-38.1988918,144.3565583,2803.3,547.7,89722.9
270,203021485,460.0,3,2,2,-38.1912025,144.3557469,3021.6,1398.9,89722.9
271,203021485,490.0,4,2,1,-38.2222989,144.3535013,5414.5,3914.4,89722.9
272,203021485,475.0,4,2,2,-38.2117683,144.3624092,4750.1,2793.2,89722.9
273,203021485,520.0,4,2,2,-38.2162152,144.3606582,5340.9,3384.0,89722.9
274,203021485,490.0,3,2,1,-38.2162637,144.3590353,5342.6,3385.7,89722.9
275,203021485,580.0,4,2,2,-38.24226340000001,144.3467838,7407.4,6413.1,89722.9
276,203021485,495.0,4,2,2,-38.211779,144.3627509,4746.9,2790.0,89722.9
277,203021485,490.0,4,2,2,-38.2102219,144.3663172,4812.6,2557.0,89722.9
278,203021485,440.0,3,2,2,-38.1952834,144.3591634,2900.1,644.5,89722.9
279,203021486,350.0,3,1,1,-38.0774176,144.3414418,3973.8,4627.6,71126.1
280,203021486,530.0,3,2,2,-38.060568,144.3650359,6717.3,2794.0,71126.1
281,203021486,450.0,4,2,1,-38.069123,144.346096,5059.5,3962.5,71126.1
282,203021486,435.0,3,2,2,-38.0669947,144.3707894,5480.9,1557.6,71126.1
283,203021486,380.0,3,1,4,-38.0757693,144.3541668,5271.5,3569.2,71126.1
284,203021486,380.0,3,1,3,-38.0747013,144.3656552,5821.8,2173.6,71126.1
285,203021487,180.0,5,2,1,-38.207025,144.3047851,3081.8,1660.9,86838.0
286,203021487,390.0,2,1,1,-38.2054152,144.340102,2309.9,2532.7,86838.0
287,203021487,500.0,3,2,2,-38.2259162,144.331915,6362.7,5151.3,86838.0
288,203021487,400.0,3,1,1,-38.2044591,144.334397,3117.7,3340.5,86838.0
289,203021487,450.0,3,2,2,-38.2176852,144.3331111,5698.6,4677.2,86838.0
290,203021487,480.0,4,2,2,-38.2176028,144.3313524,5841.2,4297.7,86838.0
291,203021487,460.0,3,1,2,-38.2062313,144.3263282,2632.3,2459.7,86838.0
292,203021487,480.0,3,1,1,-38.1982789,144.3361474,2040.0,2291.4,86838.0
293,203021487,530.0,4,2,2,-38.2317251,144.3247336,7749.4,4550.0,86838.0
294,203021487,495.0,4,2,3,-38.2178697,144.3324527,5743.4,4387.7,86838.0
295,203021487,480.0,3,2,2,-38.2085748,144.302212,2866.9,1271.4,86838.0
296,203021487,520.0,4,2,2,-38.2182331,144.3260547,5933.6,3713.6,86838.0
297,203021487,520.0,4,2,2,-38.2198551,144.3336016,5577.6,4491.3,86838.0
298,203021487,520.0,4,2,2,-38.233234,144.3220134,7961.0,4764.8,86838.0
299,203021487,370.0,2,1,1,-38.2068394,144.3388982,2913.8,3136.7,86838.0
300,203021487,565.0,4,2,2,-38.2198269,144.3177907,7457.7,5237.8,86838.0
301,203021487,450.0,3,2,2,-38.2110646,144.3054129,3651.8,1358.1,86838.0
302,203021487,520.0,4,2,2,-38.2175616,144.3279132,6098.2,3773.5,86838.0
303,203021488,350.0,3,1,2,-38.0841039,144.3530565,4523.1,3015.8,66963.3
304,203021488,380.0,3,1,1,-38.0918522,144.3431885,3201.0,3304.1,66963.3
305,203021488,400.0,4,1,4,-38.0880718,144.3556188,4699.8,3113.0,66963.3
306,203031048,430.0,4,2,2,-38.1769826,144.5479446,1700.0,18731.9,98849.4
307,203031048,400.0,3,1,1,-38.1517217,144.5774364,2229.0,56612.9,98849.4
308,203031048,470.0,4,2,2,-38.177097,144.5488786,1617.2,18814.9,98849.4
309,203031048,515.0,4,2,2,-38.1625593,144.5454657,2893.5,20643.3,98849.4
310,203031051,410.0,3,1,2,-38.18211489999999,144.7124816,1815.2,81110.4,110325.4
311,203031051,500.0,3,2,2,-38.1562315,144.7151615,1973.6,82651.1,110325.4
312,203031051,370.0,2,1,1,-38.1182152,144.63741,1811.9,62818.8,110325.4
313,203031051,440.0,5,1,2,-38.1749562,144.7018877,1301.2,79876.5,110325.4
314,203031052,450.0,2,1,1,-38.2867264,144.6104148,1970.7,31713.5,107235.3
315,203031053,420.0,2,1,1,-38.32496820000001,144.3169799,869.9,15730.7,99322.8
316,203031053,580.0,3,1,3,-38.3384297,144.2986699,744.1,20113.5,99322.8
317,203031053,430.0,2,1,1,-38.324963,144.316948,872.7,15733.6,99322.8
318,203031053,490.0,2,1,1,-38.3311122,144.3138183,1936.7,16797.6,99322.8
319,203031053,500.0,3,2,2,-38.3146224,144.3324758,2832.0,15455.7,99322.8
320,203031489,525.0,4,2,2,-38.2431444,144.3821103,12241.8,6604.0,100223.1
