,id,Annotations,Name,Parent,Description
727,113011256,,Griffith (NSW),,
728,113011257,,Griffith Surrounds,,
729,113011258,,Leeton,,
730,113011259,,Narrandera,,
731,11302,,Tumut - Tumbarumba,,
732,113021260,,Tumbarumba,,
733,113021261,,Tumut,,
734,113021262,,Tumut Surrounds,,
735,11303,,Wagga Wagga,,
736,113031263,,Cootamundra,,
737,113031264,,Gundagai,,
738,113031265,,Junee,,
739,113031266,,Temora,,
740,113031267,,Wagga Wagga - East,,
741,113031268,,Wagga Wagga - North,,
742,113031269,,Wagga Wagga - South,,
743,113031270,,Wagga Wagga - West,,
744,113031271,,Wagga Wagga Surrounds,,
745,114,,Southern Highlands and Shoalhaven,,
746,11401,,Shoalhaven,,
747,114011272,,Berry - Kangaroo Valley,,
748,114011273,,Callala Bay - Currarong,,
749,114011274,,Culburra Beach,,
750,114011275,,Ettrema - Sassafras - Budawang,,
751,114011276,,Huskisson - Vincentia,,
752,114011277,,North Nowra - Bomaderry,,
753,114011278,,Nowra,,
754,114011279,,St Georges Basin - Erowal Bay,,
755,114011280,,Sussex Inlet - Berrara,,
756,114011281,,Tomerong - Wandandian - Woollamia,,
757,114011282,,Ulladulla,,
758,114011283,,Ulladulla Surrounds,,
759,11402,,Southern Highlands,,
760,114021284,,Bowral,,
761,114021285,,Hill Top - Colo Vale,,
762,114021286,,Mittagong,,
763,114021287,,Moss Vale - Berrima,,
764,114021288,,Robertson - Fitzroy Falls,,
765,114021289,,Southern Highlands,,
766,19799,,Migratory - Offshore - Shipping (NSW),,
767,197,,Migratory - Offshore - Shipping (NSW),,
768,19797,,Migratory - Offshore - Shipping (NSW),,
769,197979799,,Migratory - Offshore - Shipping (NSW),,
770,19499,,No usual address (NSW),,
771,199,,No usual address (NSW),,
772,19999,,No usual address (NSW),,
773,199999499,,No usual address (NSW),,
774,2,,Victoria,,
775,2GMEL,,Greater Melbourne,,
776,206,,Melbourne - Inner,,
777,20601,,Brunswick - Coburg,,
778,206011106,,Brunswick East,,
779,206011107,,Brunswick West,,
780,206011109,,Pascoe Vale South,,
781,206011495,,Brunswick - North,,
782,206011496,,Brunswick - South,,
783,206011497,,Coburg - East,,
784,206011498,,Coburg - West,,
785,20602,,Darebin - South,,
786,206021110,,Alphington - Fairfield,,
787,206021112,,Thornbury,,
788,206021499,,Northcote - East,,
789,206021500,,Northcote - West,,
790,20603,,Essendon,,
791,206031113,,Ascot Vale,,
792,206031115,,Flemington,,
793,206031116,,Moonee Ponds,,
794,206031501,,Essendon (West) - Aberfeldie,,
795,206031502,,Essendon - East,,
796,20604,,Melbourne City,,
797,206041117,,Carlton,,
798,206041118,,Docklands,,
799,206041119,,East Melbourne,,
800,206041120,,Flemington Racecourse,,
801,206041121,,Kensington (Vic.),,
802,206041124,,Parkville,,
803,206041125,,South Yarra - West,,
804,206041127,,West Melbourne - Industrial,,
805,206041503,,Melbourne CBD - East,,
806,206041504,,Melbourne CBD - North,,
807,206041505,,Melbourne CBD - West,,
808,206041506,,North Melbourne,,
809,206041507,,Royal Botanic Gardens Victoria,,
810,206041508,,Southbank (West) - South Wharf,,
811,206041509,,Southbank - East,,
812,206041510,,West Melbourne - Residential,,
813,20605,,Port Phillip,,
814,206051128,,Albert Park,,
815,206051129,,Elwood,,
816,206051130,,Port Melbourne,,
817,206051134,,St Kilda East,,
818,206051511,,Port Melbourne Industrial,,
819,206051512,,South Melbourne,,
820,206051513,,St Kilda - Central,,
821,206051514,,St Kilda - West,,
822,20606,,Stonnington - West,,
823,206061135,,Armadale,,
824,206061136,,Prahran - Windsor,,
825,206061138,,Toorak,,
826,206061515,,South Yarra - North,,
827,206061516,,South Yarra - South,,
828,20607,,Yarra,,
829,206071139,,Abbotsford,,
830,206071140,,Carlton North - Princes Hill,,
831,206071141,,Collingwood,,
832,206071142,,Fitzroy,,
833,206071143,,Fitzroy North,,
834,206071145,,Clifton Hill - Alphington,,
835,206071517,,Richmond (South) - Cremorne,,
836,206071518,,Richmond - North,,
837,207,,Melbourne - Inner East,,
838,20701,,Boroondara,,
839,207011146,,Ashburton (Vic.),,
840,207011147,,Balwyn,,
841,207011148,,Balwyn North,,
842,207011149,,Camberwell,,
843,207011150,,Glen Iris - East,,
844,207011152,,Hawthorn East,,
845,207011154,,Kew East,,
846,207011155,,Surrey Hills (West) - Canterbury,,
847,207011519,,Hawthorn - North,,
848,207011520,,Hawthorn - South,,
849,207011521,,Kew - South,,
850,207011522,,Kew - West,,
851,20702,,Manningham - West,,
852,207021156,,Bulleen,,
853,207021157,,Doncaster,,
854,207021159,,Templestowe,,
855,207021160,,Templestowe Lower,,
856,207021424,,Doncaster East - North,,
857,207021425,,Doncaster East - South,,
858,20703,,Whitehorse - West,,
859,207031161,,Blackburn,,
860,207031162,,Blackburn South,,
861,207031163,,Box Hill,,
862,207031164,,Box Hill North,,
863,207031165,,Burwood (Vic.),,
864,207031166,,Burwood East,,
865,207031167,,Surrey Hills (East) - Mont Albert,,
866,208,,Melbourne - Inner South,,
867,20801,,Bayside,,
868,208011168,,Beaumaris,,
869,208011169,,Brighton (Vic.),,
870,208011170,,Brighton East,,
871,208011171,,Highett (West) - Cheltenham,,
872,208011172,,Hampton,,
873,208011173,,Sandringham - Black Rock,,
874,20802,,Glen Eira,,
875,208021174,,Bentleigh - McKinnon,,
876,208021176,,Carnegie,,
877,208021177,,Caulfield - North,,
878,208021178,,Caulfield - South,,
879,208021179,,Elsternwick,,
880,208021180,,Hughesdale,,
881,208021181,,Murrumbeena,,
882,208021182,,Ormond - Glen Huntly,,
883,208021426,,Bentleigh East - North,,
884,208021427,,Bentleigh East - South,,
885,20803,,Kingston,,
886,208031183,,Aspendale Gardens - Waterways,,
887,208031184,,Braeside,,
888,208031185,,Carrum - Patterson Lakes,,
889,208031186,,Chelsea - Bonbeach,,
890,208031187,,Chelsea Heights,,
891,208031188,,Highett (East) - Cheltenham,,
892,208031189,,Edithvale - Aspendale,,
893,208031190,,Mentone,,
894,208031191,,Moorabbin - Heatherton,,
895,208031192,,Moorabbin Airport,,
896,208031193,,Mordialloc - Parkdale,,
897,20804,,Stonnington - East,,
898,208041194,,Malvern - Glen Iris,,
899,208041195,,Malvern East,,
900,209,,Melbourne - North East,,
901,20901,,Banyule,,
902,209011196,,Bundoora - East,,
903,209011197,,Greensborough,,
904,209011198,,Heidelberg - Rosanna,,
905,209011199,,Heidelberg West,,
906,209011200,,Ivanhoe,,
907,209011201,,Ivanhoe East - Eaglemont,,
908,209011202,,Montmorency - Briar Hill,,
909,209011203,,Viewbank - Yallambie,,
910,209011204,,Watsonia,,
911,20902,,Darebin - North,,
912,209021205,,Kingsbury,,
913,209021428,,Preston - East,,
914,209021429,,Preston - West,,
915,209021523,,Reservoir - North East,,
916,209021524,,Reservoir - North West,,
917,209021525,,Reservoir - South East,,
918,209021526,,Reservoir - South West,,
919,20903,,Nillumbik - Kinglake,,
920,209031209,,Eltham,,
921,209031210,,Hurstbridge,,
922,209031211,,Kinglake,,
923,209031212,,Panton Hill - St Andrews,,
924,209031213,,Plenty - Yarrambat,,
925,209031214,,Research - North Warrandyte,,
926,209031215,,Wattle Glen - Diamond Creek,,
927,20904,,Whittlesea - Wallan,,
928,209041216,,Bundoora - North,,
929,209041217,,Bundoora - West,,
930,209041220,,Mill Park - North,,
931,209041221,,Mill Park - South,,
932,209041223,,Thomastown,,
933,209041224,,Wallan,,
934,209041225,,Whittlesea,,
935,209041431,,Epping - East,,
936,209041432,,Epping - South,,
937,209041433,,Epping (Vic.) - West,,
938,209041435,,South Morang - North,,
939,209041436,,South Morang - South,,
940,209041437,,Wollert,,
941,209041527,,Doreen - North,,
942,209041528,,Doreen - South,,
943,209041529,,Lalor - East,,
944,209041530,,Lalor - West,,
945,209041531,,Mernda - North,,
946,209041532,,Mernda - South,,
947,210,,Melbourne - North West,,
948,21001,,Keilor,,
949,210011226,,Airport West,,
950,210011227,,Essendon Airport,,
951,210011228,,Keilor,,
952,210011230,,Niddrie - Essendon West,,
953,210011231,,Strathmore,,
954,210011533,,Avondale Heights,,
955,210011534,,Keilor East,,
956,21002,,Macedon Ranges,,
957,210021232,,Gisborne,,
958,210021233,,Macedon,,
959,210021234,,Riddells Creek,,
960,210021235,,Romsey,,
961,21003,,Moreland - North,,
962,210031236,,Coburg North,,
963,210031237,,Fawkner,,
964,210031439,,Gowanbrae,,
965,210031440,,Hadfield,,
966,210031535,,Glenroy - East,,
967,210031536,,Glenroy - West,,
968,210031537,,Oak Park,,
969,210031538,,Pascoe Vale,,
970,21004,,Sunbury,,
971,210041240,,Sunbury,,
972,210041539,,Diggers Rest,,
973,210041540,,Sunbury - South,,
974,210041541,,Sunbury - West,,
975,21005,,Tullamarine - Broadmeadows,,
976,210051242,,Broadmeadows,,
977,210051243,,Campbellfield - Coolaroo,,
978,210051245,,Gladstone Park - Westmeadows,,
979,210051246,,Greenvale - Bulla,,
980,210051247,,Meadow Heights,,
981,210051248,,Melbourne Airport,,
982,210051250,,Tullamarine,,
983,210051441,,Craigieburn - Central,,
984,210051442,,Craigieburn - North,,
985,210051443,,Craigieburn - South,,
986,210051445,,Mickleham - Yuroke,,
987,210051542,,Craigieburn - North West,,
988,210051543,,Craigieburn - West,,
989,210051544,,Roxburgh Park (South) - Somerton,,
990,210051545,,Roxburgh Park - North,,
991,211,,Melbourne - Outer East,,
992,21101,,Knox,,
993,211011251,,Bayswater,,
994,211011254,,Knoxfield - Scoresby,,
995,211011255,,Lysterfield,,
996,211011256,,Rowville - Central,,
997,211011257,,Rowville - North,,
998,211011258,,Rowville - South,,
999,211011259,,Wantirna,,
1000,211011260,,Wantirna South,,
1001,211011446,,Boronia,,
1002,211011447,,Ferntree Gully - North,,
1003,211011448,,Ferntree Gully (South) - Upper Ferntree Gully,,
1004,211011449,,The Basin,,
1005,21102,,Manningham - East,,
1006,211021261,,Donvale - Park Orchards,,
1007,211021262,,Warrandyte - Wonga Park,,
1008,21103,,Maroondah,,
1009,211031263,,Bayswater North,,
1010,211031265,,Croydon Hills - Warranwood,,
1011,211031266,,Ringwood,,
1012,211031267,,Ringwood East,,
1013,211031268,,Ringwood North,,
1014,211031450,,Croydon - East,,
1015,211031451,,Croydon - West,,
1016,211031452,,Croydon South,,
1017,21104,,Whitehorse - East,,
1018,211041269,,Forest Hill,,
1019,211041270,,Mitcham (Vic.),,
1020,211041271,,Nunawading,,
1021,211041272,,Vermont,,
1022,211041273,,Vermont South,,
1023,21105,,Yarra Ranges,,
1024,211051274,,Belgrave - Selby,,
1025,211051275,,Chirnside Park,,
1026,211051276,,Healesville - Yarra Glen,,
1027,211051277,,Kilsyth,,
1028,211051278,,Lilydale - Coldstream,,
1029,211051279,,Monbulk - Silvan,,
1030,211051280,,Montrose,,
1031,211051281,,Mooroolbark,,
1032,211051282,,Mount Dandenong - Olinda,,
1033,211051283,,Mount Evelyn,,
1034,211051284,,Upwey - Tecoma,,
1035,211051285,,Wandin - Seville,,
1036,211051286,,Yarra Valley,,
1037,212,,Melbourne - South East,,
1038,21201,,Cardinia,,
1039,212011289,,Emerald - Cockatoo,,
1040,212011546,,Beaconsfield - Officer,,
1041,212011547,,Bunyip - Garfield,,
1042,212011548,,Koo Wee Rup,,
1043,212011549,,Pakenham - North East,,
1044,212011550,,Pakenham - North West,,
1045,212011551,,Pakenham - South East,,
1046,212011552,,Pakenham - South West,,
1047,21202,,Casey - North,,
1048,212021293,,Berwick - North,,
1049,212021295,,Doveton,,
1050,212021297,,Hallam,,
1051,212021299,,Narre Warren North,,
1052,212021453,,Endeavour Hills - North,,
1053,212021454,,Endeavour Hills - South,,
1054,212021455,,Narre Warren - North East,,
1055,212021456,,Narre Warren - South West,,
1056,212021553,,Berwick - South East,,
1057,212021554,,Berwick - South West,,
1058,21203,,Casey - South,,
1059,212031300,,Cranbourne,,
1060,212031303,,Cranbourne South,,
1061,212031304,,Cranbourne West,,
1062,212031306,,Lynbrook - Lyndhurst,,
1063,212031308,,Pearcedale - Tooradin,,
1064,212031457,,Narre Warren South - East,,
1065,212031458,,Narre Warren South - West,,
1066,212031555,,Clyde North - North,,
1067,212031556,,Clyde North - South,,
1068,212031557,,Cranbourne East - North,,
1069,212031558,,Cranbourne East - South,,
1070,212031559,,Cranbourne North - East,,
1071,212031560,,Cranbourne North - West,,
1072,212031561,,Hampton Park - East,,
1073,212031562,,Hampton Park - West,,
1074,21204,,Dandenong,,
1075,212041309,,Clarinda - Oakleigh South,,
1076,212041310,,Clayton South,,
1077,212041312,,Dandenong North,,
1078,212041313,,Dingley Village,,
1079,212041316,,Noble Park North,,
1080,212041317,,Springvale,,
1081,212041318,,Springvale South,,
1082,212041459,,Noble Park - East,,
1083,212041460,,Noble Park - West,,
1084,212041563,,Dandenong - North,,
1085,212041564,,Dandenong - South,,
1086,212041565,,Keysborough - North,,
1087,212041566,,Keysborough - South,,
1088,21205,,Monash,,
1089,212051319,,Ashwood - Chadstone,,
1090,212051321,,Glen Waverley - East,,
1091,212051322,,Glen Waverley - West,,
1092,212051323,,Mount Waverley - North,,
1093,212051324,,Mount Waverley - South,,
1094,212051325,,Mulgrave,,
1095,212051326,,Oakleigh - Huntingdale,,
1096,212051327,,Wheelers Hill,,
1097,212051567,,Clayton (North) - Notting Hill,,
1098,212051568,,Clayton - Central,,
1099,213,,Melbourne - West,,
1100,21301,,Brimbank,,
1101,213011328,,Ardeer - Albion,,
1102,213011329,,Cairnlea,,
1103,213011331,,Delahey,,
1104,213011332,,Keilor Downs,,
1105,213011333,,Kings Park (Vic.),,
1106,213011334,,St Albans - North,,
1107,213011335,,St Albans - South,,
1108,213011336,,Sunshine,,
1109,213011337,,Sunshine North,,
1110,213011338,,Sunshine West,,
1111,213011339,,Sydenham,,
1112,213011340,,Taylors Lakes,,
1113,213011569,,Deer Park,,
1114,213011570,,Derrimut,,
1115,21302,,Hobsons Bay,,
1116,213021341,,Altona,,
1117,213021342,,Altona Meadows,,
1118,213021343,,Altona North,,
1119,213021344,,Newport,,
1120,213021345,,Seabrook,,
1121,213021346,,Williamstown,,
1122,21303,,Maribyrnong,,
1123,213031347,,Braybrook,,
1124,213031348,,Footscray,,
1125,213031349,,Maribyrnong,,
1126,213031350,,Seddon - Kingsville,,
1127,213031351,,West Footscray - Tottenham,,
1128,213031352,,Yarraville,,
1129,21304,,Melton - Bacchus Marsh,,
1130,213041353,,Bacchus Marsh,,
1131,213041358,,Melton West,,
1132,213041359,,Rockbank - Mount Cottrell,,
1133,213041360,,Taylors Hill,,
1134,213041461,,Burnside,,
1135,213041462,,Burnside Heights,,
1136,213041463,,Caroline Springs,,
1137,213041571,,Brookfield,,
1138,213041572,,Cobblebank - Strathtulloh,,
1139,213041573,,Eynesbury - Exford,,
1140,213041574,,Fraser Rise - Plumpton,,
1141,213041575,,Hillside,,
1142,213041576,,Kurunjang - Toolern Vale,,
1143,213041577,,Melton,,
1144,213041578,,Melton South - Weir Views,,
1145,21305,,Wyndham,,
1146,213051361,,Hoppers Crossing - North,,
1147,213051362,,Hoppers Crossing - South,,
1148,213051363,,Laverton,,
1149,213051368,,Werribee - South,,
1150,213051464,,Point Cook - East,,
1151,213051466,,Point Cook - South,,
1152,213051467,,Werribee - East,,
1153,213051468,,Werribee - West,,
1154,213051579,,Manor Lakes - Quandong,,
1155,213051580,,Point Cook - North East,,
1156,213051581,,Point Cook - North West,,
1157,213051582,,Tarneit (West) - Mount Cottrell,,
1158,213051583,,Tarneit - Central,,
1159,213051584,,Tarneit - North,,
1160,213051585,,Tarneit - South,,
1161,213051586,,Truganina - North,,
1162,213051587,,Truganina - South East,,
1163,213051588,,Truganina - South West,,
1164,213051589,,Wyndham Vale - North,,
1165,213051590,,Wyndham Vale - South,,
1166,214,,Mornington Peninsula,,
1167,21401,,Frankston,,
1168,214011370,,Carrum Downs,,
1169,214011371,,Frankston,,
1170,214011372,,Frankston North,,
1171,214011373,,Frankston South,,
1172,214011374,,Langwarrin,,
1173,214011375,,Seaford (Vic.),,
1174,214011376,,Skye - Sandhurst,,
1175,21402,,Mornington Peninsula,,
1176,214021377,,Dromana,,
1177,214021378,,Flinders,,
1178,214021379,,Hastings - Somers,,
1179,214021381,,Mount Eliza,,
1180,214021382,,Mount Martha,,
1181,214021383,,Point Nepean,,
1182,214021384,,Rosebud - McCrae,,
1183,214021385,,Somerville,,
1184,214021591,,Mornington - East,,
1185,214021592,,Mornington - West,,
1186,2RVIC,,Rest of Vic.,,
1187,201,,Ballarat,,
1188,20101,,Ballarat,,
1189,201011001,,Alfredton,,
1190,201011002,,Ballarat,,
1191,201011005,,Buninyong,,
1192,201011006,,Delacombe,,
1193,201011007,,Smythes Creek,,
1194,201011008,,Wendouree - Miners Rest,,
1195,201011481,,Ballarat East - Warrenheip,,
1196,201011482,,Ballarat North - Invermay,,
1197,201011483,,Canadian - Mount Clear,,
1198,201011484,,Sebastopol - Redan,,
1199,20102,,Creswick - Daylesford - Ballan,,
1200,201021009,,Bacchus Marsh Surrounds,,
1201,201021010,,Creswick - Clunes,,
1202,201021011,,Daylesford,,
1203,201021012,,Gordon (Vic.),,
1204,20103,,Maryborough - Pyrenees,,
1205,201031013,,Avoca,,
1206,201031014,,Beaufort,,
1207,201031015,,Golden Plains - North,,
1208,201031016,,Maryborough (Vic.),,
1209,201031017,,Maryborough Surrounds,,
1210,202,,Bendigo,,
1211,20201,,Bendigo,,
1212,202011018,,Bendigo,,
1213,202011019,,California Gully - Eaglehawk,,
1214,202011020,,East Bendigo - Kennington,,
1215,202011021,,Flora Hill - Spring Gully,,
1216,202011022,,Kangaroo Flat - Golden Square,,
1217,202011023,,Maiden Gully,,
1218,202011024,,Strathfieldsaye,,
1219,202011025,,White Hills - Ascot,,
1220,20202,,Heathcote - Castlemaine - Kyneton,,
1221,202021026,,Bendigo Surrounds - South,,
1222,202021027,,Castlemaine,,
1223,202021028,,Castlemaine Surrounds,,
1224,202021029,,Heathcote,,
1225,202021030,,Kyneton,,
1226,202021031,,Woodend,,
1227,20203,,Loddon - Elmore,,
1228,202031032,,Bendigo Surrounds - North,,
1229,202031033,,Loddon,,
1230,203,,Geelong,,
1231,20301,,Barwon - West,,
1232,203011034,,Bannockburn,,
1233,203011035,,Golden Plains - South,,
1234,203011036,,Winchelsea,,
1235,20302,,Geelong,,
1236,203021037,,Belmont,,
1237,203021039,,Geelong,,
1238,203021040,,Geelong West - Hamlyn Heights,,
1239,203021042,,Highton,,
1240,203021043,,Lara,,
1241,203021044,,Leopold,,
1242,203021045,,Newcomb - Moolap,,
1243,203021046,,Newtown (Vic.),,
1244,203021047,,North Geelong - Bell Park,,
1245,203021485,,Charlemont,,
1246,203021486,,Corio - Lovely Banks,,
1247,203021487,,Grovedale - Mount Duneed,,
1248,203021488,,Norlane,,
1249,20303,,Surf Coast - Bellarine Peninsula,,
1250,203031048,,Clifton Springs,,
1251,203031049,,Lorne - Anglesea,,
1252,203031051,,Portarlington,,
1253,203031052,,Point Lonsdale - Queenscliff,,
1254,203031053,,Torquay,,
1255,203031489,,Barwon Heads - Armstrong Creek,,
1256,203031490,,Ocean Grove,,
1257,204,,Hume,,
1258,20401,,Upper Goulburn Valley,,
1259,204011054,,Alexandra,,
1260,204011055,,Euroa,,
1261,204011056,,Kilmore - Broadford,,
1262,204011057,,Mansfield (Vic.),,
1263,204011058,,Nagambie,,
1264,204011059,,Seymour,,
1265,204011060,,Seymour Surrounds,,
1266,204011061,,Upper Yarra Valley,,
1267,204011062,,Yea,,
1268,20402,,Wangaratta - Benalla,,
1269,204021063,,Benalla,,
1270,204021064,,Benalla Surrounds,,
1271,204021065,,Rutherglen,,
1272,204021066,,Wangaratta,,
1273,204021067,,Wangaratta Surrounds,,
1274,20403,,Wodonga - Alpine,,
1275,204031068,,Beechworth,,
1276,204031069,,Bright - Mount Beauty,,
1277,204031070,,Chiltern - Indigo Valley,,
1278,204031071,,Myrtleford,,
1279,204031072,,Towong,,
1280,204031073,,West Wodonga,,
1281,204031075,,Yackandandah,,
1282,204031491,,Baranduda - Leneva,,
1283,204031492,,Wodonga,,
1284,205,,Latrobe - Gippsland,,
1285,20501,,Baw Baw,,
1286,205011076,,Drouin,,
1287,205011077,,Mount Baw Baw Region,,
1288,205011078,,Trafalgar (Vic.),,
1289,205011079,,Warragul,,
1290,20502,,Gippsland - East,,
1291,205021080,,Alps - East,,
1292,205021081,,Bairnsdale,,
1293,205021082,,Bruthen - Omeo,,
1294,205021083,,Lake King,,
1295,205021084,,Lakes Entrance,,
1296,205021085,,Orbost,,
1297,205021086,,Paynesville,,
1298,20503,,Gippsland - South West,,
1299,205031087,,Foster,,
1300,205031088,,French Island,,
1301,205031089,,Korumburra,,
1302,205031090,,Leongatha,,
1303,205031091,,Phillip Island,,
1304,205031092,,Wilsons Promontory,,
1305,205031093,,Wonthaggi - Inverloch,,
1306,20504,,Latrobe Valley,,
1307,205041094,,Churchill,,
1308,205041095,,Moe - Newborough,,
1309,205041096,,Morwell,,
1310,205041098,,Yallourn North - Glengarry,,
1311,205041493,,Traralgon - East,,
1312,205041494,,Traralgon - West,,
1313,20505,,Wellington,,
1314,205051099,,Alps - West,,
1315,205051100,,Longford - Loch Sport,,
1316,205051101,,Maffra,,
1317,205051102,,Rosedale,,
1318,205051103,,Sale,,
1319,205051104,,Yarram,,
1320,215,,North West,,
1321,21501,,Grampians,,
1322,215011386,,Ararat,,
1323,215011387,,Ararat Surrounds,,
1324,215011388,,Horsham,,
1325,215011389,,Horsham Surrounds,,
1326,215011390,,Nhill Region,,
1327,215011391,,St Arnaud,,
1328,215011392,,Stawell,,
1329,215011393,,West Wimmera,,
1330,215011394,,Yarriambiack,,
1331,21502,,Mildura,,
1332,215021395,,Irymple,,
1333,215021396,,Merbein,,
1334,215021398,,Mildura Surrounds,,
1335,215021399,,Red Cliffs,,
1336,215021469,,Mildura - North,,
1337,215021470,,Mildura - South,,
1338,21503,,Murray River - Swan Hill,,
1339,215031400,,Buloke,,
1340,215031401,,Gannawarra,,
1341,215031402,,Kerang,,
1342,215031403,,Robinvale,,
1343,215031404,,Swan Hill,,
1344,215031405,,Swan Hill Surrounds,,
1345,216,,Shepparton,,
1346,21601,,Campaspe,,
1347,216011406,,Echuca,,
1348,216011407,,Kyabram,,
1349,216011408,,Lockington - Gunbower,,
1350,216011409,,Rochester,,
1351,216011410,,Rushworth,,
1352,21602,,Moira,,
1353,216021411,,Cobram,,
1354,216021412,,Moira,,
1355,216021413,,Numurkah,,
1356,216021414,,Yarrawonga,,
1357,21603,,Shepparton,,
1358,216031415,,Mooroopna,,
1359,216031416,,Shepparton - North,,
1360,216031418,,Shepparton Surrounds - East,,
1361,216031419,,Shepparton Surrounds - West,,
1362,216031593,,Kialla,,
1363,216031594,,Shepparton - South East,,
1364,217,,Warrnambool and South West,,
1365,21701,,Glenelg - Southern Grampians,,
1366,217011420,,Glenelg (Vic.),,
1367,217011421,,Hamilton (Vic.),,
1368,217011422,,Portland,,
1369,217011423,,Southern Grampians,,
1370,21703,,Colac - Corangamite,,
1371,217031471,,Camperdown,,
1372,217031472,,Colac,,
1373,217031473,,Colac Surrounds,,
1374,217031474,,Corangamite - North,,
1375,217031475,,Corangamite - South,,
1376,217031476,,Otway,,
1377,21704,,Warrnambool,,
1378,217041477,,Moyne - East,,
1379,217041478,,Moyne - West,,
1380,217041479,,Warrnambool - North,,
1381,217041480,,Warrnambool - South,,
1382,29799,,Migratory - Offshore - Shipping (Vic.),,
1383,297,,Migratory - Offshore - Shipping (Vic.),,
1384,29797,,Migratory - Offshore - Shipping (Vic.),,
1385,297979799,,Migratory - Offshore - Shipping (Vic.),,
1386,29499,,No usual address (Vic.),,
1387,299,,No usual address (Vic.),,
1388,29999,,No usual address (Vic.),,
1389,299999499,,No usual address (Vic.),,
1390,3,,Queensland,,
1391,3GBRI,,Greater Brisbane,,
1392,301,,Brisbane - East,,
1393,30101,,Capalaba,,
1394,301011001,,Alexandra Hills,,
1395,301011002,,Belmont - Gumdale,,
1396,301011003,,Birkdale,,
1397,301011004,,Capalaba,,
1398,301011005,,Thorneside,,
1399,301011006,,Wellington Point,,
1400,30102,,Cleveland - Stradbroke,,
1401,301021007,,Cleveland,,
1402,301021008,,Ormiston,,
1403,301021009,,Redland Bay,,
1404,301021011,,Sheldon - Mount Cotton,,
1405,301021012,,Thornlands,,
1406,301021013,,Victoria Point,,
1407,301021550,,North Stradbroke Island,,
1408,301021551,,Southern Moreton Bay Islands,,
1409,30103,,Wynnum - Manly,,
1410,301031014,,Brisbane Port - Lytton,,
1411,301031015,,Manly - Lota,,
1412,301031016,,Manly West,,
1413,301031017,,Murarrie,,
1414,301031018,,Tingalpa,,
1415,301031019,,Wakerley,,
1416,301031020,,Wynnum,,
1417,301031021,,Wynnum West - Hemmant,,
1418,302,,Brisbane - North,,
1419,30201,,Bald Hills - Everton Park,,
1420,302011022,,Bald Hills,,
1421,302011023,,Bridgeman Downs,,
1422,302011024,,Carseldine,,
1423,302011025,,Everton Park,,
1424,302011026,,McDowall,,
1425,30202,,Chermside,,
1426,302021027,,Aspley,,
1427,302021028,,Chermside,,
1428,302021029,,Chermside West,,
1429,302021030,,Geebung,,
1430,302021031,,Kedron - Gordon Park,,
1431,302021032,,Stafford,,
1432,302021033,,Stafford Heights,,
1433,302021034,,Wavell Heights,,
1434,30203,,Nundah,,
1435,302031035,,Boondall,,
1436,302031036,,Brisbane Airport,,
1437,302031037,,Eagle Farm - Pinkenba,,
1438,302031038,,Northgate - Virginia,,
1439,302031039,,Nudgee - Banyo,,
1440,302031040,,Nundah,,
1441,30204,,Sandgate,,
1442,302041041,,Bracken Ridge,,
1443,302041042,,Brighton (Qld),,
1444,302041043,,Deagon,,
1445,302041044,,Sandgate - Shorncliffe,,
1446,302041045,,Taigum - Fitzgibbon,,
1447,302041046,,Zillmere,,
1448,303,,Brisbane - South,,
1449,30301,,Carindale,,
1450,303011047,,Camp Hill,,
1451,303011048,,Cannon Hill,,
1452,303011049,,Carina,,
1453,303011050,,Carina Heights,,
1454,303011051,,Carindale,,
1455,30302,,Holland Park - Yeronga,,
1456,303021052,,Annerley,,
1457,303021053,,Coorparoo,,
1458,303021054,,Fairfield - Dutton Park,,
1459,303021055,,Greenslopes,,
1460,303021056,,Holland Park,,
1461,303021057,,Holland Park West,,
1462,303021058,,Woolloongabba,,
1463,303021059,,Yeronga,,
1464,30303,,Mt Gravatt,,
1465,303031060,,Eight Mile Plains,,
1466,303031061,,Macgregor (Qld),,
1467,303031062,,Mansfield (Qld),,
1468,303031063,,Mount Gravatt,,
1469,303031064,,Rochedale - Burbank,,
1470,303031065,,Upper Mount Gravatt,,
1471,303031066,,Wishart,,
1472,30304,,Nathan,,
1473,303041067,,Coopers Plains,,
1474,303041068,,Moorooka,,
1475,303041069,,Robertson,,
1476,303041070,,Salisbury - Nathan,,
1477,303041071,,Tarragindi,,
1478,30305,,Rocklea - Acacia Ridge,,
1479,303051072,,Algester,,
1480,303051073,,Calamvale - Stretton,,
1481,303051074,,Pallara - Willawong,,
1482,303051075,,Parkinson - Drewvale,,
1483,303051076,,Rocklea - Acacia Ridge,,
1484,30306,,Sunnybank,,
1485,303061077,,Kuraby,,
1486,303061078,,Runcorn,,
1487,303061079,,Sunnybank,,
1488,303061080,,Sunnybank Hills,,
1489,304,,Brisbane - West,,
1490,30401,,Centenary,,
1491,304011081,,Jindalee - Mount Ommaney,,
1492,304011082,,Middle Park - Jamboree Heights,,
1493,304011083,,Riverhills,,
1494,304011084,,Seventeen Mile Rocks - Sinnamon Park,,
1495,304011085,,Westlake,,
1496,30402,,Kenmore - Brookfield - Moggill,,
1497,304021086,,Bellbowrie - Moggill,,
1498,304021087,,Brookfield - Kenmore Hills,,
